wallet,trade_count,total_volume_usd,distinct_tokens,active_days,maker_fraction,avg_trade_size,std_trade_size,max_trade_size,trades_per_day,hour_entropy,buy_fraction,avg_price,longshot_ratio,resolved_trade_count,win_rate,excess_return,total_pnl,trade_size_cv
0xEa342097EEDA5e523a32Fa1e00FF5A3d339e0A92,7658,6262506.692451,368,83,0.6078610603290676,817.7731382150693,4214.0979310506145,92258.3696,92.26506024096386,0.7814257864063618,0.3016453382084095,0.4933270030240767,0.003030303030303,7658,0.4987012987012987,-0.0260525767244065,463406.39129600034,5.153138118780239
0xB8E6281D22Dc80E08885ebC7d819Da9bF8cDD504,5603,6259295.965002002,230,14,0.574870605033018,1117.1329582370165,4702.1380467457475,136000.0,400.2142857142857,0.7328212899023868,0.630019632339818,0.4372480677909411,0.0,5603,0.3665722379603399,-0.113062102592329,670892.3517270003,4.209112274483732
0x4C814578c17F53118b312165873059a463A0fcE3,9641,6175522.545235,573,38,0.672129447152785,640.5479250321544,2913.7582623921935,84023.15274,253.71052631578948,0.9480141651494822,0.6561560004148947,0.61210415581948,0.0020550110654441,9641,0.6893771735693961,-0.0451817326720401,-71404.81898600003,4.548852862564386
0xD14015609F9474178fE2BBa3340C709bb35EbBBD,22833,6087388.668703003,3127,50,0.8009897954714668,266.60485563452033,1122.097238270103,41451.68682,456.66,0.9428559119317468,0.832391713747646,0.8170888138946193,0.0050510365147848,22803,0.9769830401348362,0.032976916687332,15974.867428999967,4.208840216355056
0x6fdb583e938828c4117df6cAa9a2acA45f4A7eA3,4085,5962095.166271001,205,46,0.804406364749082,1459.509220629376,5386.993049471806,107543.88846,88.80434782608695,0.9399523155405212,0.7368421052631579,0.4976915615736685,0.1205980066445182,4071,0.4810126582278481,-0.1737730899712175,-323219.87960100017,3.690961984569583
0xa45CDB0a5Ba4629b5C7860dc3f310978A4Dd1D10,34897,5926498.428853,1870,129,0.3250136114852279,169.82830698492705,633.8424012956872,47534.94095,270.51937984496124,0.996029256781873,0.5303894317563115,0.4633185272477418,0.2701388513696039,29379,0.4397766213986546,-0.0547115087967973,61440.985287,3.732254136832108
0x1705546044E7D5Db4ec9D68eCF24175c872aCBBC,129,5909885.193060149,0,2,0.0,45813.06351209418,106494.12590894436,531559.3863049999,64.5,0.7326535698328533,1.0,0.8743473499001726,0.0232558139534883,0,0.0,0.0,0.0,2.324536229296934
0xc035214384C6A556c7b99f3f8E4B90b756FA78Df,59,5805217.460977502,0,2,0.0,98393.51628775428,176212.3945644774,973964.453105,29.5,0.0900004335746957,1.0,0.8539016430099851,0.0,0,0.0,0.0,0.0,1.7908943720350423
0xbd033FAd97a88656f4b7bc9cC20092b706535e8f,63,5775433.419815382,0,2,0.0,91673.5463462759,400931.4794212133,3160487.8483200003,31.5,0.4926757369160434,1.0,0.8728433397863805,0.0476190476190476,0,0.0,0.0,0.0,4.373469723826175
0x09a64C72Eea8698a41399ee3e1a55BB20Bee5e9F,63,5629599.411296931,0,2,0.0,89358.72081423701,264957.94737353607,1782017.40865,31.5,0.3001286955638422,1.0,0.7894470247910301,0.0,0,0.0,0.0,0.0,2.965104524317697
0xB3094b3E0Eb99a89890D311217800A411Dc3596a,272,5609383.691449726,0,2,0.0,20622.73415974164,104531.96482043814,1300174.1505550002,136.0,0.8684909865921069,1.0,0.6768444540307957,0.0036764705882352,0,0.0,0.0,0.0,5.068773326113986
0x660622CaaD009a8Cc1f38038c0913bE658621338,6663,5575306.372313998,589,300,0.7844814648056431,836.7561717415575,5238.938974132504,204756.78145,22.21,0.9590005123310982,0.7718745309920456,0.6360366783436229,0.1261909391405794,5893,0.7897101774882049,-0.1051717762200318,56886.180511,6.26101025729944
0x96489Abcb9f583D6835c8eF95FFc923D05A86825,16771,5539290.092322012,169,27,0.948780633235943,330.28979144487585,1726.193258842285,98901.0,621.1481481481482,0.9535309901305042,0.9027487925585832,0.5553513696547644,0.132562747688243,6752,0.8289192301365356,0.0919473365563987,506390.9420120018,5.226299157751536
0x5235578eFe24555b0C98E7DC10a902b09089C04a,45019,5504619.362724,1106,481,0.5610742131100203,122.27324824460784,372.2908412378956,20790.52076,93.5945945945946,0.9608766082579776,0.5679157688975766,0.4249899257109366,0.2574021199202096,43877,0.3247495272200539,-0.0639380740875804,-166443.3371620001,3.044744836524889
0xBDCb293dD41148a20895d0e818C0d96C0756E811,8102,5496855.385834006,444,88,0.7589484078005431,678.4566015593688,2304.0949190589677,27697.42536,92.0681818181818,0.960273605647052,0.3878054801283633,0.5649118218177756,0.1855506047103755,7924,0.6427648578811369,-0.3207702449215117,44485.31193899998,3.396082982704011
0xD6106E14f25d6dbB9b576aB375d01cc8D8D6bF96,116,5457075.39200404,0,2,0.0,47043.75337934517,136090.71748574238,1068574.24219,58.0,0.6511651786003805,1.0,0.7710020482495641,0.0,0,0.0,0.0,0.0,2.8928541561799315
0xb412326D42c1fA00846c44EaAE8fD2F6f0a53026,7188,5385014.933498001,592,67,0.901085141903172,749.1673530186423,3231.3432558176173,174825.0,107.28358208955224,0.9657919601039736,0.676265998887034,0.6010364853994746,0.0820818761571693,7105,0.6611330151483711,-0.0785170085900931,63834.30554800006,4.31324622302009
0xE3a155cb379b9BE2a8e8D44fB49714E48E3213fD,75,5373455.287306209,0,2,0.0,71646.07049741612,100713.69894641932,360123.1652575,37.5,0.4941998413379522,1.0,0.8746110819329238,0.0,0,0.0,0.0,0.0,1.4057114123244416
0x552337556E70f851bff6e0e97a2e00Df7d5751e9,37336,5295779.247547006,2785,471,0.8111474180415684,141.84109833798496,512.5888173949817,12485.6336,79.26963906581742,0.9754770546615972,0.2663916863081208,0.5417671460007532,0.0929016690126684,37285,0.5357897916037451,0.1322941785199441,-23154.08383400007,3.613824366852852
